"","chosen_idx","rt","prev_other","chosen","prev_other_idx","prev_chosen","trialType","prev_chosen_idx","itemNum","samePos","worker","numPics","comp.chosen","comp.other","correct","familiar","Target","Competitor"
"220",2,1416,"","tomato",0,"","Practice",0,0,1,28,4,NA,NA,NA,NA,NA,NA
"221",3,1087,"Novel131","Novel75",1,"Novel75","Same vs. Same",2,4,0,28,4,"Novel28","Novel119",TRUE,FALSE,"Same","Same"
"222",2,1980,"Novel129","Novel72",0,"Novel100","Same vs. Switch",1,6,1,28,4,"Novel41","Novel25",FALSE,FALSE,"Same","Switch"
"223",2,1657,"Novel4","Novel4",3,"Novel80","Switch vs. Same",2,0,1,28,4,"Novel65","Novel9",TRUE,FALSE,"Switch","Same"
"224",1,2478,"Novel18","Novel20",0,"Novel81","Switch vs. Switch",1,2,0,28,4,"Novel6","Novel20",FALSE,TRUE,"Switch","Switch"
"225",0,8583,"","squirrel",0,"","Practice",0,0,1,29,4,NA,NA,NA,NA,NA,NA
"226",0,1481,"","squirrel",0,"","Practice",0,0,1,29,4,NA,NA,NA,NA,NA,NA
"227",1,1250,"","tomato",0,"","Practice",0,0,1,29,4,NA,NA,NA,NA,NA,NA
"228",2,1974,"","tomato",0,"","Practice",0,0,1,29,4,NA,NA,NA,NA,NA,NA
"229",3,1997,"Novel114","Novel6",2,"Novel6","Same vs. Same",3,4,1,29,4,"Novel137","Novel53",TRUE,FALSE,"Same","Same"
"230",2,1593,"Novel18","Novel125",0,"Novel125","Same vs. Switch",1,6,0,29,4,"Novel11","Novel119",TRUE,FALSE,"Same","Switch"
"231",3,1769,"Novel86","Novel86",3,"Novel122","Switch vs. Same",0,2,0,29,4,"Novel74","Novel15",TRUE,FALSE,"Switch","Same"
"232",2,2080,"Novel112","Novel112",0,"Novel20","Switch vs. Switch",2,0,1,29,4,"Novel92","Novel82",TRUE,FALSE,"Switch","Switch"
"233",0,643,"","squirrel",0,"","Practice",0,0,0,30,2,NA,NA,NA,NA,NA,NA
"234",0,5713,"","squirrel",0,"","Practice",0,0,0,30,2,NA,NA,NA,NA,NA,NA
"235",0,587,"","tomato",0,"","Practice",0,0,0,30,2,NA,NA,NA,NA,NA,NA
"236",1,614,"","tomato",0,"","Practice",0,0,0,30,2,NA,NA,NA,NA,NA,NA
"237",1,1032,"Novel108","Novel118",1,"Novel118","Same vs. Same",0,4,0,30,2,"Novel104","Novel57",TRUE,FALSE,"Same","Same"
"238",0,1189,"Novel21","Novel79",1,"Novel126","Same vs. Switch",0,0,0,30,2,"Novel105","Novel79",FALSE,TRUE,"Same","Switch"
"239",1,1645,"Novel37","Novel37",0,"Novel117","Switch vs. Same",1,6,1,30,2,"Novel24","Novel53",TRUE,FALSE,"Switch","Same"
"240",0,1005,"Novel131","Novel131",1,"Novel90","Switch vs. Switch",0,2,1,30,2,"Novel27","Novel65",TRUE,FALSE,"Switch","Switch"
"241",0,1313,"","squirrel",0,"","Practice",0,0,1,31,4,NA,NA,NA,NA,NA,NA
"242",0,850,"","squirrel",0,"","Practice",0,0,1,31,4,NA,NA,NA,NA,NA,NA
"243",1,941,"","tomato",0,"","Practice",0,0,1,31,4,NA,NA,NA,NA,NA,NA
"244",2,855,"","tomato",0,"","Practice",0,0,1,31,4,NA,NA,NA,NA,NA,NA
"245",1,1903,"Novel101","Novel63",3,"Novel63","Same vs. Same",0,6,0,31,4,"Novel85","Novel65",TRUE,FALSE,"Same","Same"
"246",2,2586,"Novel54","Novel136",1,"Novel136","Same vs. Switch",0,4,0,31,4,"Novel27","Novel111",TRUE,FALSE,"Same","Switch"
"247",3,3058,"Novel53","Novel17",0,"Novel82","Switch vs. Same",2,2,1,31,4,"Novel17","Novel70",FALSE,TRUE,"Switch","Same"
"248",3,2232,"Novel51","Novel60",0,"Novel86","Switch vs. Switch",1,0,1,31,4,"Novel140","Novel60",FALSE,TRUE,"Switch","Switch"
"249",0,3846,"","squirrel",0,"","Practice",0,0,0,32,4,NA,NA,NA,NA,NA,NA
"250",0,1039,"","squirrel",0,"","Practice",0,0,0,32,4,NA,NA,NA,NA,NA,NA
"251",1,1137,"","tomato",0,"","Practice",0,0,0,32,4,NA,NA,NA,NA,NA,NA
"252",2,3794,"","tomato",0,"","Practice",0,0,0,32,4,NA,NA,NA,NA,NA,NA
"253",3,2490,"Novel120","Novel41",3,"Novel41","Same vs. Same",2,6,0,32,4,"Novel138","Novel106",TRUE,FALSE,"Same","Same"
"254",2,1899,"Novel40","Novel100",0,"Novel100","Same vs. Switch",2,4,1,32,4,"Novel76","Novel13",TRUE,FALSE,"Same","Switch"
"255",2,3187,"Novel61","Novel61",0,"Novel115","Switch vs. Same",1,0,0,32,4,"Novel109","Novel97",TRUE,FALSE,"Switch","Same"
"256",3,1739,"Novel8","Novel8",0,"Novel102","Switch vs. Switch",3,2,1,32,4,"Novel71","Novel73",TRUE,FALSE,"Switch","Switch"
"257",0,1408,"","squirrel",0,"","Practice",0,0,0,33,2,NA,NA,NA,NA,NA,NA
"258",0,1149,"","squirrel",0,"","Practice",0,0,0,33,2,NA,NA,NA,NA,NA,NA
"259",0,883,"","tomato",0,"","Practice",0,0,0,33,2,NA,NA,NA,NA,NA,NA
"260",1,937,"","tomato",0,"","Practice",0,0,0,33,2,NA,NA,NA,NA,NA,NA
"261",0,1293,"Novel114","Novel75",1,"Novel75","Same vs. Same",0,2,1,33,2,"Novel35","Novel80",TRUE,FALSE,"Same","Same"
"262",0,1234,"Novel123","Novel97",2,"Novel97","Same vs. Same",1,2,0,33,4,"Novel93","Novel111",TRUE,FALSE,"Same","Same"
"263",1,725,"Novel138","Novel113",1,"Novel113","Same vs. Switch",0,6,0,33,2,"Novel127","Novel90",TRUE,FALSE,"Same","Switch"
"264",2,799,"Novel116","Novel22",1,"Novel22","Same vs. Switch",0,4,0,33,4,"Novel96","Novel83",TRUE,FALSE,"Same","Switch"
"265",1,2041,"Novel98","Novel98",1,"Novel48","Switch vs. Same",0,0,0,33,2,"Novel121","Novel135",TRUE,FALSE,"Switch","Same"
"266",2,3537,"Novel140","Novel133",3,"Novel12","Switch vs. Same",1,0,1,33,4,"Novel37","Novel113",FALSE,FALSE,"Switch","Same"
"267",1,1084,"Novel39","Novel39",0,"Novel88","Switch vs. Switch",1,4,1,33,2,"Novel130","Novel84",TRUE,FALSE,"Switch","Switch"
"268",1,3555,"Novel23","Novel23",3,"Novel94","Switch vs. Switch",1,6,1,33,4,"Novel103","Novel11",TRUE,FALSE,"Switch","Switch"
"269",0,4050,"","squirrel",0,"","Practice",0,0,1,34,2,NA,NA,NA,NA,NA,NA
"270",0,818,"","squirrel",0,"","Practice",0,0,1,34,2,NA,NA,NA,NA,NA,NA
"271",0,1032,"","tomato",0,"","Practice",0,0,1,34,2,NA,NA,NA,NA,NA,NA
"272",1,601,"","tomato",0,"","Practice",0,0,1,34,2,NA,NA,NA,NA,NA,NA
"273",0,1568,"Novel30","Novel14",0,"Novel14","Same vs. Same",1,4,0,34,2,"Novel126","Novel138",TRUE,FALSE,"Same","Same"
"274",0,1988,"Novel140","Novel75",0,"Novel75","Same vs. Switch",1,6,0,34,2,"Novel21","Novel76",TRUE,FALSE,"Same","Switch"
"275",0,1581,"Novel66","Novel66",1,"Novel133","Switch vs. Same",0,2,1,34,2,"Novel7","Novel88",TRUE,FALSE,"Switch","Same"
"276",0,3124,"Novel61","Novel61",1,"Novel117","Switch vs. Switch",0,0,1,34,2,"Novel12","Novel29",TRUE,FALSE,"Switch","Switch"
"277",0,1150,"","squirrel",0,"","Practice",0,0,1,35,4,NA,NA,NA,NA,NA,NA
"278",0,977,"","squirrel",0,"","Practice",0,0,1,35,4,NA,NA,NA,NA,NA,NA
"279",1,1303,"","tomato",0,"","Practice",0,0,1,35,4,NA,NA,NA,NA,NA,NA
"280",2,1061,"","tomato",0,"","Practice",0,0,1,35,4,NA,NA,NA,NA,NA,NA
"281",0,803,"Novel108","Novel66",3,"Novel66","Same vs. Same",0,2,1,35,4,"Novel133","Novel114",TRUE,FALSE,"Same","Same"
"282",0,979,"Novel8","Novel2",3,"Novel2","Same vs. Switch",0,0,1,35,4,"Novel30","Novel52",TRUE,FALSE,"Same","Switch"
"283",2,4090,"Novel73","Novel73",2,"Novel135","Switch vs. Same",3,4,0,35,4,"Novel111","Novel26",TRUE,FALSE,"Switch","Same"
"284",3,2860,"Novel56","Novel115",0,"Novel33","Switch vs. Switch",1,6,0,35,4,"Novel81","Novel16",FALSE,FALSE,"Switch","Switch"
"285",0,3302,"","squirrel",0,"","Practice",0,0,1,36,2,NA,NA,NA,NA,NA,NA
"286",0,1089,"","squirrel",0,"","Practice",0,0,1,36,2,NA,NA,NA,NA,NA,NA
"287",0,1232,"","tomato",0,"","Practice",0,0,1,36,2,NA,NA,NA,NA,NA,NA
"288",1,1111,"","tomato",0,"","Practice",0,0,1,36,2,NA,NA,NA,NA,NA,NA
"289",0,1351,"Novel71","Novel132",0,"Novel132","Same vs. Same",1,4,0,36,2,"Novel2","Novel19",TRUE,FALSE,"Same","Same"
"290",1,1365,"Novel75","Novel122",0,"Novel122","Same vs. Switch",1,0,1,36,2,"Novel98","Novel101",TRUE,FALSE,"Same","Switch"
"291",0,1500,"Novel39","Novel39",1,"Novel118","Switch vs. Same",0,6,1,36,2,"Novel91","Novel9",TRUE,FALSE,"Switch","Same"
"292",0,3649,"Novel61","Novel14",1,"Novel80","Switch vs. Switch",0,2,0,36,2,"Novel42","Novel14",FALSE,TRUE,"Switch","Switch"
"293",0,1943,"","squirrel",0,"","Practice",0,0,1,37,4,NA,NA,NA,NA,NA,NA
"294",0,1267,"","squirrel",0,"","Practice",0,0,1,37,4,NA,NA,NA,NA,NA,NA
"295",1,1512,"","tomato",0,"","Practice",0,0,1,37,4,NA,NA,NA,NA,NA,NA
"296",2,1452,"","tomato",0,"","Practice",0,0,1,37,4,NA,NA,NA,NA,NA,NA
"297",3,2030,"Novel59","Novel6",2,"Novel6","Same vs. Same",3,0,1,37,4,"Novel129","Novel94",TRUE,FALSE,"Same","Same"
"298",3,2052,"Novel33","Novel78",2,"Novel78","Same vs. Switch",0,6,0,37,4,"Novel10","Novel34",TRUE,FALSE,"Same","Switch"
"299",3,4654,"Novel91","Novel91",3,"Novel53","Switch vs. Same",2,2,0,37,4,"Novel124","Novel4",TRUE,FALSE,"Switch","Same"
"300",0,3402,"Novel98","Novel113",2,"Novel29","Switch vs. Switch",1,4,1,37,4,"Novel125","Novel113",FALSE,TRUE,"Switch","Switch"
"301",0,1588,"","squirrel",0,"","Practice",0,0,1,38,4,NA,NA,NA,NA,NA,NA
"302",0,1957,"","squirrel",0,"","Practice",0,0,1,38,4,NA,NA,NA,NA,NA,NA
"303",1,1352,"","tomato",0,"","Practice",0,0,1,38,4,NA,NA,NA,NA,NA,NA
"304",2,1121,"","tomato",0,"","Practice",0,0,1,38,4,NA,NA,NA,NA,NA,NA
"305",1,3284,"Novel30","Novel129",0,"Novel129","Same vs. Same",1,2,1,38,4,"Novel47","Novel116",TRUE,FALSE,"Same","Same"
"306",0,4202,"Novel69","Novel26",0,"Novel26","Same vs. Switch",3,6,0,38,4,"Novel25","Novel31",TRUE,FALSE,"Same","Switch"
"307",2,5018,"Novel48","Novel135",3,"Novel33","Switch vs. Same",2,4,0,38,4,"Novel135","Novel80",FALSE,TRUE,"Switch","Same"
"308",2,4309,"Novel24","Novel24",3,"Novel20","Switch vs. Switch",2,0,1,38,4,"Novel36","Novel128",TRUE,FALSE,"Switch","Switch"
"309",0,2717,"","squirrel",0,"","Practice",0,0,0,39,2,NA,NA,NA,NA,NA,NA
"310",0,1301,"","squirrel",0,"","Practice",0,0,0,39,2,NA,NA,NA,NA,NA,NA
"311",0,1082,"","tomato",0,"","Practice",0,0,0,39,2,NA,NA,NA,NA,NA,NA
"312",1,1124,"","tomato",0,"","Practice",0,0,0,39,2,NA,NA,NA,NA,NA,NA
"313",1,1777,"Novel113","Novel79",1,"Novel79","Same vs. Same",0,0,0,39,2,"Novel20","Novel78",TRUE,FALSE,"Same","Same"
"314",0,2521,"Novel97","Novel23",0,"Novel23","Same vs. Switch",1,4,0,39,2,"Novel103","Novel81",TRUE,FALSE,"Same","Switch"
"315",1,3182,"Novel3","Novel3",0,"Novel98","Switch vs. Same",1,6,1,39,2,"Novel99","Novel9",TRUE,FALSE,"Switch","Same"
"316",0,2023,"Novel94","Novel94",1,"Novel89","Switch vs. Switch",0,2,1,39,2,"Novel90","Novel2",TRUE,FALSE,"Switch","Switch"
"317",0,3032,"","squirrel",0,"","Practice",0,0,0,40,2,NA,NA,NA,NA,NA,NA
"318",0,1059,"","squirrel",0,"","Practice",0,0,0,40,2,NA,NA,NA,NA,NA,NA
"319",0,909,"","tomato",0,"","Practice",0,0,0,40,2,NA,NA,NA,NA,NA,NA
"320",1,751,"","tomato",0,"","Practice",0,0,0,40,2,NA,NA,NA,NA,NA,NA
"321",1,972,"Novel17","Novel48",1,"Novel48","Same vs. Same",0,0,0,40,2,"Novel81","Novel108",TRUE,FALSE,"Same","Same"
"322",0,1041,"Novel19","Novel88",1,"Novel88","Same vs. Switch",0,2,1,40,2,"Novel58","Novel129",TRUE,FALSE,"Same","Switch"
"323",0,1068,"Novel50","Novel50",1,"Novel137","Switch vs. Same",0,4,1,40,2,"Novel132","Novel33",TRUE,FALSE,"Switch","Same"
"324",1,910,"Novel52","Novel52",1,"Novel56","Switch vs. Switch",0,6,0,40,2,"Novel49","Novel77",TRUE,FALSE,"Switch","Switch"
"325",0,766,"","squirrel",0,"","Practice",0,0,0,41,4,NA,NA,NA,NA,NA,NA
"326",0,1173,"","squirrel",0,"","Practice",0,0,0,41,4,NA,NA,NA,NA,NA,NA
"327",1,668,"","tomato",0,"","Practice",0,0,0,41,4,NA,NA,NA,NA,NA,NA
"328",2,1298,"","tomato",0,"","Practice",0,0,0,41,4,NA,NA,NA,NA,NA,NA
"329",1,5391,"Novel122","Novel64",0,"Novel129","Same vs. Same",1,0,0,41,4,"Novel64","Novel16",FALSE,TRUE,"Same","Same"
"330",1,4475,"Novel140","Novel58",2,"Novel58","Same vs. Switch",1,2,1,41,4,"Novel82","Novel75",TRUE,FALSE,"Same","Switch"
"331",0,5147,"Novel48","Novel41",0,"Novel95","Switch vs. Same",3,6,1,41,4,"Novel9","Novel59",FALSE,FALSE,"Switch","Same"
"332",1,3073,"Novel67","Novel38",0,"Novel115","Switch vs. Switch",2,4,0,41,4,"Novel79","Novel23",FALSE,FALSE,"Switch","Switch"
"333",0,1279,"","squirrel",0,"","Practice",0,0,1,42,2,NA,NA,NA,NA,NA,NA
"334",0,788,"","squirrel",0,"","Practice",0,0,1,42,2,NA,NA,NA,NA,NA,NA
"335",0,914,"","tomato",0,"","Practice",0,0,1,42,2,NA,NA,NA,NA,NA,NA
"336",1,1174,"","tomato",0,"","Practice",0,0,1,42,2,NA,NA,NA,NA,NA,NA
"337",1,1182,"Novel102","Novel52",0,"Novel52","Same vs. Same",1,4,1,42,2,"Novel21","Novel131",TRUE,FALSE,"Same","Same"
"338",1,941,"Novel114","Novel4",1,"Novel4","Same vs. Switch",0,6,0,42,2,"Novel2","Novel19",TRUE,FALSE,"Same","Switch"
"339",0,1475,"Novel73","Novel73",1,"Novel27","Switch vs. Same",0,0,1,42,2,"Novel54","Novel85",TRUE,FALSE,"Switch","Same"
"340",0,1563,"Novel94","Novel123",1,"Novel111","Switch vs. Switch",0,2,0,42,2,"Novel5","Novel123",FALSE,TRUE,"Switch","Switch"
"341",0,1658,"","squirrel",0,"","Practice",0,0,0,43,2,NA,NA,NA,NA,NA,NA
"342",0,905,"","squirrel",0,"","Practice",0,0,0,43,2,NA,NA,NA,NA,NA,NA
"343",0,1061,"","tomato",0,"","Practice",0,0,0,43,2,NA,NA,NA,NA,NA,NA
"344",1,700,"","tomato",0,"","Practice",0,0,0,43,2,NA,NA,NA,NA,NA,NA
"345",1,1172,"Novel78","Novel98",1,"Novel98","Same vs. Same",0,4,0,43,2,"Novel17","Novel7",TRUE,FALSE,"Same","Same"
"346",0,1063,"Novel56","Novel51",1,"Novel51","Same vs. Switch",0,2,1,43,2,"Novel34","Novel76",TRUE,FALSE,"Same","Switch"
"347",0,1911,"Novel122","Novel122",1,"Novel128","Switch vs. Same",0,6,1,43,2,"Novel12","Novel97",TRUE,FALSE,"Switch","Same"
"348",0,2668,"Novel93","Novel93",0,"Novel21","Switch vs. Switch",1,0,0,43,2,"Novel112","Novel77",TRUE,FALSE,"Switch","Switch"
"349",0,2569,"","squirrel",0,"","Practice",0,0,1,44,2,NA,NA,NA,NA,NA,NA
"350",0,1894,"","squirrel",0,"","Practice",0,0,1,44,2,NA,NA,NA,NA,NA,NA
"351",0,1858,"","tomato",0,"","Practice",0,0,1,44,2,NA,NA,NA,NA,NA,NA
"352",1,2039,"","tomato",0,"","Practice",0,0,1,44,2,NA,NA,NA,NA,NA,NA
"353",0,2382,"Novel31","Novel34",1,"Novel34","Same vs. Same",0,2,1,44,2,"Novel49","Novel122",TRUE,FALSE,"Same","Same"
"354",0,2194,"Novel25","Novel135",0,"Novel135","Same vs. Switch",1,6,0,44,2,"Novel100","Novel127",TRUE,FALSE,"Same","Switch"
"355",0,2802,"Novel114","Novel114",1,"Novel5","Switch vs. Same",0,0,1,44,2,"Novel57","Novel105",TRUE,FALSE,"Switch","Same"
"356",1,5706,"Novel140","Novel20",0,"Novel89","Switch vs. Switch",1,4,0,44,2,"Novel27","Novel20",FALSE,TRUE,"Switch","Switch"
"357",0,1242,"","squirrel",0,"","Practice",0,0,1,45,2,NA,NA,NA,NA,NA,NA
"358",0,907,"","squirrel",0,"","Practice",0,0,1,45,2,NA,NA,NA,NA,NA,NA
"359",0,896,"","tomato",0,"","Practice",0,0,1,45,2,NA,NA,NA,NA,NA,NA
"360",1,876,"","tomato",0,"","Practice",0,0,1,45,2,NA,NA,NA,NA,NA,NA
"361",0,944,"Novel99","Novel59",0,"Novel59","Same vs. Same",1,4,0,45,2,"Novel44","Novel91",TRUE,FALSE,"Same","Same"
"362",1,1901,"Novel81","Novel125",0,"Novel125","Same vs. Switch",1,2,1,45,2,"Novel12","Novel69",TRUE,FALSE,"Same","Switch"
"363",1,849,"Novel66","Novel66",1,"Novel92","Switch vs. Same",0,6,0,45,2,"Novel14","Novel73",TRUE,FALSE,"Switch","Same"
"364",0,1889,"Novel6","Novel110",0,"Novel47","Switch vs. Switch",1,0,1,45,2,"Novel103","Novel110",FALSE,TRUE,"Switch","Switch"
"365",0,3985,"","squirrel",0,"","Practice",0,0,1,46,2,NA,NA,NA,NA,NA,NA
"366",0,1213,"","squirrel",0,"","Practice",0,0,1,46,2,NA,NA,NA,NA,NA,NA
"367",0,828,"","tomato",0,"","Practice",0,0,1,46,2,NA,NA,NA,NA,NA,NA
"368",1,767,"","tomato",0,"","Practice",0,0,1,46,2,NA,NA,NA,NA,NA,NA
"369",1,1066,"Novel83","Novel92",1,"Novel92","Same vs. Same",0,4,0,46,2,"Novel117","Novel30",TRUE,FALSE,"Same","Same"
"370",1,984,"Novel102","Novel125",1,"Novel125","Same vs. Switch",0,2,0,46,2,"Novel116","Novel55",TRUE,FALSE,"Same","Switch"
"371",1,942,"Novel46","Novel46",0,"Novel96","Switch vs. Same",1,0,1,46,2,"Novel75","Novel31",TRUE,FALSE,"Switch","Same"
"372",0,1038,"Novel2","Novel134",0,"Novel120","Switch vs. Switch",1,6,1,46,2,"Novel71","Novel134",FALSE,TRUE,"Switch","Switch"
"373",0,2062,"","squirrel",0,"","Practice",0,0,1,47,2,NA,NA,NA,NA,NA,NA
"374",0,1898,"","squirrel",0,"","Practice",0,0,1,47,2,NA,NA,NA,NA,NA,NA
"375",0,1949,"","tomato",0,"","Practice",0,0,1,47,2,NA,NA,NA,NA,NA,NA
"376",1,1734,"","tomato",0,"","Practice",0,0,1,47,2,NA,NA,NA,NA,NA,NA
"377",1,1307,"Novel45","Novel46",0,"Novel46","Same vs. Same",1,0,1,47,2,"Novel118","Novel31",TRUE,FALSE,"Same","Same"
"378",1,1894,"Novel83","Novel109",1,"Novel109","Same vs. Switch",0,2,0,47,2,"Novel104","Novel54",TRUE,FALSE,"Same","Switch"
"379",1,1934,"Novel99","Novel99",1,"Novel53","Switch vs. Same",0,4,0,47,2,"Novel75","Novel120",TRUE,FALSE,"Switch","Same"
"380",1,3128,"Novel44","Novel44",0,"Novel72","Switch vs. Switch",1,6,1,47,2,"Novel32","Novel78",TRUE,FALSE,"Switch","Switch"
"381",0,2078,"","squirrel",0,"","Practice",0,0,0,48,4,NA,NA,NA,NA,NA,NA
"382",0,1127,"","squirrel",0,"","Practice",0,0,0,48,4,NA,NA,NA,NA,NA,NA
"383",1,1680,"","tomato",0,"","Practice",0,0,0,48,4,NA,NA,NA,NA,NA,NA
"384",2,1378,"","tomato",0,"","Practice",0,0,0,48,4,NA,NA,NA,NA,NA,NA
"385",0,1627,"Novel24","Novel138",3,"Novel138","Same vs. Same",1,4,0,48,4,"Novel106","Novel113",TRUE,FALSE,"Same","Same"
"386",3,2185,"Novel97","Novel11",0,"Novel11","Same vs. Switch",3,2,1,48,4,"Novel117","Novel62",TRUE,FALSE,"Same","Switch"
"387",0,4649,"Novel132","Novel134",0,"Novel27","Switch vs. Same",3,0,0,48,4,"Novel8","Novel30",FALSE,FALSE,"Switch","Same"
"388",1,4114,"Novel19","Novel39",0,"Novel66","Switch vs. Switch",3,6,1,48,4,"Novel37","Novel39",FALSE,TRUE,"Switch","Switch"
"389",0,2956,"","squirrel",0,"","Practice",0,0,0,49,4,NA,NA,NA,NA,NA,NA
"390",0,1325,"","squirrel",0,"","Practice",0,0,0,49,4,NA,NA,NA,NA,NA,NA
"391",1,1180,"","tomato",0,"","Practice",0,0,0,49,4,NA,NA,NA,NA,NA,NA
"392",2,1205,"","tomato",0,"","Practice",0,0,0,49,4,NA,NA,NA,NA,NA,NA
"393",3,3393,"Novel52","Novel12",2,"Novel12","Same vs. Same",1,2,0,49,4,"Novel91","Novel33",TRUE,FALSE,"Same","Same"
"394",3,2520,"Novel54","Novel95",2,"Novel95","Same vs. Switch",3,6,1,49,4,"Novel71","Novel1",TRUE,FALSE,"Same","Switch"
"395",3,4765,"Novel104","Novel58",3,"Novel67","Switch vs. Same",1,0,0,49,4,"Novel89","Novel100",FALSE,FALSE,"Switch","Same"
"396",1,3686,"Novel39","Novel115",3,"Novel8","Switch vs. Switch",0,4,1,49,4,"Novel32","Novel115",FALSE,TRUE,"Switch","Switch"
"397",0,1308,"","squirrel",0,"","Practice",0,0,1,50,2,NA,NA,NA,NA,NA,NA
"398",0,868,"","squirrel",0,"","Practice",0,0,1,50,2,NA,NA,NA,NA,NA,NA
"399",0,832,"","tomato",0,"","Practice",0,0,1,50,2,NA,NA,NA,NA,NA,NA
"400",1,1271,"","tomato",0,"","Practice",0,0,1,50,2,NA,NA,NA,NA,NA,NA
"401",1,1314,"Novel97","Novel96",0,"Novel96","Same vs. Same",1,2,1,50,2,"Novel24","Novel47",TRUE,FALSE,"Same","Same"
"402",0,979,"Novel17","Novel108",0,"Novel108","Same vs. Switch",1,4,0,50,2,"Novel48","Novel43",TRUE,FALSE,"Same","Switch"
"403",1,1608,"Novel124","Novel124",0,"Novel27","Switch vs. Same",1,0,1,50,2,"Novel71","Novel52",TRUE,FALSE,"Switch","Same"
"404",0,2305,"Novel81","Novel81",0,"Novel15","Switch vs. Switch",1,6,0,50,2,"Novel107","Novel126",TRUE,FALSE,"Switch","Switch"
"405",0,5529,"","squirrel",0,"","Practice",0,0,0,51,4,NA,NA,NA,NA,NA,NA
"406",0,3173,"","squirrel",0,"","Practice",0,0,0,51,4,NA,NA,NA,NA,NA,NA
"407",1,1639,"","tomato",0,"","Practice",0,0,0,51,4,NA,NA,NA,NA,NA,NA
"408",2,1546,"","tomato",0,"","Practice",0,0,0,51,4,NA,NA,NA,NA,NA,NA
"409",0,2018,"Novel5","Novel41",2,"Novel41","Same vs. Same",0,4,1,51,4,"Novel50","Novel66",TRUE,FALSE,"Same","Same"
"410",3,2773,"Novel9","Novel55",0,"Novel55","Same vs. Switch",2,2,0,51,4,"Novel87","Novel43",TRUE,FALSE,"Same","Switch"
"411",3,4999,"Novel107","Novel107",3,"Novel7","Switch vs. Same",1,0,0,51,4,"Novel28","Novel129",TRUE,FALSE,"Switch","Same"
"412",1,2956,"Novel78","Novel78",3,"Novel44","Switch vs. Switch",1,6,1,51,4,"Novel12","Novel48",TRUE,FALSE,"Switch","Switch"
"413",0,1635,"","squirrel",0,"","Practice",0,0,0,52,2,NA,NA,NA,NA,NA,NA
"414",0,940,"","squirrel",0,"","Practice",0,0,0,52,2,NA,NA,NA,NA,NA,NA
"415",0,1194,"","tomato",0,"","Practice",0,0,0,52,2,NA,NA,NA,NA,NA,NA
"416",1,585,"","tomato",0,"","Practice",0,0,0,52,2,NA,NA,NA,NA,NA,NA
"417",0,1201,"Novel17","Novel87",1,"Novel87","Same vs. Same",0,4,1,52,2,"Novel50","Novel61",TRUE,FALSE,"Same","Same"
"418",1,1090,"Novel121","Novel53",0,"Novel53","Same vs. Switch",1,2,1,52,2,"Novel128","Novel104",TRUE,FALSE,"Same","Switch"
"419",1,1975,"Novel28","Novel28",1,"Novel75","Switch vs. Same",0,0,0,52,2,"Novel88","Novel139",TRUE,FALSE,"Switch","Same"
"420",0,1387,"Novel129","Novel123",1,"Novel62","Switch vs. Switch",0,6,0,52,2,"Novel38","Novel123",FALSE,TRUE,"Switch","Switch"
"421",0,4737,"","squirrel",0,"","Practice",0,0,0,53,4,NA,NA,NA,NA,NA,NA
"422",0,1096,"","squirrel",0,"","Practice",0,0,0,53,4,NA,NA,NA,NA,NA,NA
"423",1,1144,"","tomato",0,"","Practice",0,0,0,53,4,NA,NA,NA,NA,NA,NA
"424",2,956,"","tomato",0,"","Practice",0,0,0,53,4,NA,NA,NA,NA,NA,NA
"425",2,1080,"Novel39","Novel112",0,"Novel112","Same vs. Same",2,6,1,53,4,"Novel28","Novel17",TRUE,FALSE,"Same","Same"
"426",3,2261,"Novel26","Novel11",3,"Novel11","Same vs. Switch",0,4,0,53,4,"Novel97","Novel131",TRUE,FALSE,"Same","Switch"
"427",0,3626,"Novel121","Novel45",3,"Novel58","Switch vs. Same",1,2,1,53,4,"Novel129","Novel59",FALSE,FALSE,"Switch","Same"
"428",1,2327,"Novel71","Novel71",0,"Novel106","Switch vs. Switch",2,0,0,53,4,"Novel103","Novel60",TRUE,FALSE,"Switch","Switch"
"429",0,2246,"","squirrel",0,"","Practice",0,0,0,54,2,NA,NA,NA,NA,NA,NA
"430",0,1230,"","squirrel",0,"","Practice",0,0,0,54,2,NA,NA,NA,NA,NA,NA
"431",0,1553,"","tomato",0,"","Practice",0,0,0,54,2,NA,NA,NA,NA,NA,NA
"432",1,1346,"","tomato",0,"","Practice",0,0,0,54,2,NA,NA,NA,NA,NA,NA
"433",1,1493,"Novel69","Novel77",1,"Novel77","Same vs. Same",0,0,0,54,2,"Novel57","Novel134",TRUE,FALSE,"Same","Same"
"434",0,1250,"Novel14","Novel63",1,"Novel63","Same vs. Switch",0,6,1,54,2,"Novel125","Novel107",TRUE,FALSE,"Same","Switch"
"435",1,1537,"Novel51","Novel51",1,"Novel40","Switch vs. Same",0,2,0,54,2,"Novel22","Novel9",TRUE,FALSE,"Switch","Same"
"436",0,1118,"Novel112","Novel139",0,"Novel29","Switch vs. Switch",1,4,1,54,2,"Novel138","Novel139",FALSE,TRUE,"Switch","Switch"
"437",0,1723,"","squirrel",0,"","Practice",0,0,0,55,4,NA,NA,NA,NA,NA,NA
"438",0,960,"","squirrel",0,"","Practice",0,0,0,55,4,NA,NA,NA,NA,NA,NA
